Quadrant	0
0	1	2	3	5.0
2	15	4	36	1.0
2	15	5	36	1.0
2	15	6	26	1.0
2	15	6	31	1.0
2	16	2	29	1.0
2	16	2	36	1.0
2	16	2	37	1.0
2	16	3	33	1.0
2	16	4	29	1.0
2	16	4	33	2.0
2	16	4	34	1.0
2	16	4	36	1.0
2	16	5	37	1.0
2	17	2	31	1.0
2	17	2	36	1.0
2	17	2	37	1.0
2	17	3	37	1.0
2	17	4	32	1.0
2	17	4	34	2.0
2	17	4	37	2.0
2	18	2	36	1.0
2	18	2	42	1.0
2	18	3	42	1.0
2	18	4	37	1.0
2	18	4	40	1.0
2	18	5	35	1.0
2	19	2	37	1.0
2	19	2	38	1.0
2	19	2	45	1.0
2	19	3	34	1.0
2	19	3	37	3.0
2	19	3	39	1.0
2	19	3	42	4.0
2	19	3	44	1.0
2	19	4	41	1.0
2	20	2	35	1.0
2	20	2	38	1.0
2	20	2	46	2.0
2	20	3	41	1.0
2	20	3	42	3.0
2	20	3	43	1.0
2	20	4	38	1.0
2	20	4	42	3.0
2	20	4	43	1.0
2	21	2	46	1.0
2	21	3	38	1.0
2	21	4	42	2.0
2	22	2	43	1.0
2	22	3	42	1.0
2	23	3	44	1.0
2	23	4	42	1.0
2	24	2	44	1.0
2	24	3	46	1.0
2	24	3	47	1.0
2	24	3	48	2.0
2	24	4	46	1.0
2	24	4	49	1.0
2	24	5	49	1.0
2	25	2	45	1.0
2	25	3	47	3.0
3	4	6	9	2.0
3	4	6	10	6.0
3	4	6	11	1.0
3	4	7	8	1.0
3	4	7	9	9.0
3	4	7	10	3.0
3	4	7	11	3.0
3	4	8	9	17.0
3	4	8	10	3.0
3	4	8	11	7.0
3	4	9	10	1.0
3	5	4	10	1.0
3	5	5	10	3.0
3	5	5	11	2.0
3	5	6	10	11.0
3	5	6	11	38.0
3	5	6	12	2.0
3	5	7	10	9.0
3	5	7	11	72.0
3	5	7	12	10.0
3	5	7	13	1.0
3	5	8	11	40.0
3	5	8	12	4.0
3	6	5	11	2.0
3	6	5	12	2.0
3	6	6	11	18.0
3	6	6	12	2.0
3	6	6	13	18.0
3	6	6	14	5.0
3	6	6	15	3.0
3	6	7	11	8.0
3	6	7	12	5.0
3	6	7	13	10.0
3	6	7	14	3.0
3	6	7	15	3.0
3	6	8	12	1.0
3	6	8	13	3.0
3	6	8	14	2.0
3	6	8	15	1.0
3	7	3	12	1.0
3	7	3	15	1.0
3	7	4	12	3.0
3	7	4	13	1.0
3	7	4	14	2.0
3	7	4	15	1.0
3	7	5	13	3.0
3	7	5	14	3.0
3	7	5	15	1.0
3	7	5	16	1.0
3	7	5	17	1.0
3	7	6	13	7.0
3	7	6	14	7.0
3	7	6	15	4.0
3	7	6	16	4.0
3	7	6	17	1.0
3	7	7	14	11.0
3	7	7	15	9.0
3	7	7	16	3.0
3	7	8	14	1.0
3	7	8	15	1.0
3	8	2	14	1.0
3	8	2	16	1.0
3	8	3	15	2.0
3	8	3	17	1.0
3	8	4	15	4.0
3	8	4	16	4.0
3	8	4	17	7.0
3	8	4	19	1.0
3	8	5	14	3.0
3	8	5	15	9.0
3	8	5	16	3.0
3	8	5	17	11.0
3	8	5	18	3.0
3	8	6	16	8.0
3	8	6	17	5.0
3	8	6	18	3.0
3	8	7	15	1.0
3	8	7	16	3.0
3	8	7	17	2.0
3	8	7	18	1.0
3	9	2	16	4.0
3	9	2	17	2.0
3	9	2	18	1.0
3	9	3	16	7.0
3	9	3	17	5.0
3	9	3	18	3.0
3	9	4	15	2.0
3	9	4	16	1.0
3	9	4	17	13.0
3	9	4	19	2.0
3	9	4	20	3.0
3	9	5	15	5.0
3	9	5	16	1.0
3	9	5	17	3.0
3	9	5	18	2.0
3	9	5	19	6.0
3	9	5	20	1.0
3	9	5	21	1.0
3	9	6	18	5.0
3	9	6	19	6.0
3	9	6	20	2.0
3	9	6	21	1.0
3	9	7	17	1.0
3	10	2	16	1.0
3	10	2	17	6.0
3	10	2	19	3.0
3	10	2	20	1.0
3	10	3	16	1.0
3	10	3	17	13.0
3	10	3	18	6.0
3	10	3	19	4.0
3	10	3	20	2.0
3	10	3	21	2.0
3	10	4	17	6.0
3	10	4	18	4.0
3	10	4	20	1.0
3	10	4	21	2.0
3	10	5	18	2.0
3	10	5	19	5.0
3	10	5	21	1.0
3	10	5	24	1.0
3	10	6	18	1.0
3	10	6	19	6.0
3	10	6	20	6.0
3	10	6	21	3.0
3	10	6	24	1.0
3	10	7	19	3.0
3	10	7	21	4.0
3	10	7	22	5.0
3	10	7	23	1.0
3	11	2	20	5.0
3	11	2	22	1.0
3	11	3	18	1.0
3	11	3	20	1.0
3	11	4	18	2.0
3	11	4	20	7.0
3	11	4	21	4.0
3	11	4	23	2.0
3	11	5	20	1.0
3	11	5	21	1.0
3	11	5	22	2.0
3	11	5	23	4.0
3	11	5	25	4.0
3	11	6	20	1.0
3	11	6	21	3.0
3	11	6	24	2.0
3	11	7	22	1.0
3	11	7	23	1.0
3	12	2	19	1.0
3	12	2	20	3.0
3	12	2	21	1.0
3	12	2	23	1.0
3	12	3	21	3.0
3	12	3	24	1.0
3	12	3	26	1.0
3	12	4	21	4.0
3	12	4	22	1.0
3	12	4	23	2.0
3	12	4	24	1.0
3	12	4	26	2.0
3	12	5	22	4.0
3	12	5	23	4.0
3	12	5	24	3.0
3	12	5	25	3.0
3	12	5	26	3.0
3	12	5	27	2.0
3	12	6	23	1.0
3	12	6	24	3.0
3	12	6	25	2.0
3	12	7	23	1.0
3	12	7	25	2.0
3	13	2	22	1.0
3	13	2	24	1.0
3	13	2	26	3.0
3	13	3	22	2.0
3	13	3	24	6.0
3	13	3	28	2.0
3	13	4	23	1.0
3	13	4	24	2.0
3	13	4	26	4.0
3	13	4	27	1.0
3	13	4	29	1.0
3	13	5	23	1.0
3	13	5	24	3.0
3	13	5	27	1.0
3	13	5	28	1.0
3	13	6	30	1.0
3	14	2	25	1.0
3	14	2	26	1.0
3	14	2	30	1.0
3	14	3	24	1.0
3	14	3	25	1.0
3	14	3	27	1.0
3	14	3	28	1.0
3	14	3	30	1.0
3	14	4	26	3.0
3	14	4	27	1.0
3	14	4	28	1.0
3	14	5	26	1.0
3	14	5	27	1.0
3	14	5	29	2.0
3	14	6	28	4.0
3	14	6	30	1.0
3	14	6	31	2.0
3	15	2	27	2.0
3	15	2	31	1.0
3	15	3	26	1.0
3	15	3	27	3.0
3	15	3	30	1.0
3	15	3	31	1.0
3	15	3	32	1.0
3	15	4	27	1.0
3	15	4	28	2.0
3	15	4	29	3.0
3	15	4	30	2.0
3	15	4	32	2.0
3	15	5	30	1.0
3	15	5	33	2.0
3	15	6	28	2.0
3	15	6	29	1.0
3	15	6	30	1.0
3	15	6	31	2.0
3	15	6	32	1.0
3	15	7	34	1.0
3	16	2	30	1.0
3	16	3	27	1.0
3	16	3	30	1.0
3	16	3	33	1.0
3	16	3	35	1.0
3	16	4	29	1.0
3	16	4	30	1.0
3	16	4	33	1.0
3	16	4	35	1.0
3	16	4	36	1.0
3	16	5	30	1.0
3	16	5	36	1.0
3	16	6	31	1.0
3	16	6	32	2.0
3	17	2	32	1.0
3	17	2	37	2.0
3	17	3	30	1.0
3	17	3	33	3.0
3	17	3	35	1.0
3	17	3	36	2.0
3	17	4	36	2.0
3	17	5	31	1.0
3	17	7	32	1.0
3	17	7	35	1.0
3	17	7	36	1.0
3	18	2	33	2.0
3	18	2	34	2.0
3	18	2	39	1.0
3	18	3	42	1.0
3	18	4	36	1.0
3	18	4	37	2.0
3	18	5	36	1.0
3	18	5	37	1.0
3	18	7	42	1.0
3	19	2	39	1.0
3	19	4	37	1.0
3	19	4	38	1.0
3	19	4	41	1.0
3	19	5	38	1.0
3	19	5	39	1.0
3	19	6	39	1.0
3	19	6	40	1.0
3	20	2	37	1.0
3	20	2	42	1.0
3	20	3	36	1.0
3	20	3	37	2.0
3	20	3	38	3.0
3	20	3	41	1.0
3	20	3	44	1.0
3	20	4	39	1.0
3	20	4	40	1.0
3	20	4	41	1.0
3	20	4	42	1.0
3	20	5	38	1.0
3	20	5	44	1.0
3	20	5	45	2.0
3	20	6	40	1.0
3	21	2	37	1.0
3	21	3	38	1.0
3	21	3	39	1.0
3	21	4	39	1.0
3	21	4	42	1.0
3	21	5	46	1.0
3	21	5	47	1.0
3	21	5	48	1.0
3	21	6	41	2.0
3	22	7	42	1.0
3	23	2	44	1.0
3	23	2	45	1.0
3	23	3	43	1.0
3	23	3	45	1.0
3	23	3	46	3.0
3	23	3	47	2.0
3	23	4	43	1.0
3	23	4	44	1.0
3	23	5	49	2.0
3	23	6	45	1.0
3	24	2	43	1.0
3	24	2	44	1.0
3	24	2	46	1.0
3	24	3	47	2.0
3	24	4	47	1.0
3	24	5	49	2.0
3	24	6	45	1.0
3	25	3	47	1.0
3	25	5	47	1.0
3	26	2	46	2.0
3	26	2	47	1.0
3	27	2	47	1.0
3	27	2	48	1.0
4	5	7	10	2.0
4	5	7	11	2.0
4	5	8	10	1.0
4	5	8	11	23.0
4	5	8	12	2.0
4	5	9	10	8.0
4	5	9	11	10.0
4	6	6	11	2.0
4	6	6	12	1.0
4	6	6	13	1.0
4	6	7	11	12.0
4	6	7	12	5.0
4	6	7	13	1.0
4	6	7	14	1.0
4	6	8	11	26.0
4	6	8	12	28.0
4	6	8	13	10.0
4	6	8	14	1.0
4	6	8	15	2.0
4	6	9	11	3.0
4	6	9	12	5.0
4	6	9	13	1.0
4	6	9	14	1.0
4	6	9	19	1.0
4	7	5	14	2.0
4	7	6	13	3.0
4	7	6	14	2.0
4	7	6	15	1.0
4	7	7	13	1.0
4	7	7	14	8.0
4	7	7	15	3.0
4	7	7	16	1.0
4	7	8	12	3.0
4	7	8	13	2.0
4	7	8	14	12.0
4	7	8	15	3.0
4	7	8	16	1.0
4	7	9	13	2.0
4	7	9	14	7.0
4	7	9	15	4.0
4	8	4	15	1.0
4	8	4	16	1.0
4	8	5	14	7.0
4	8	5	15	12.0
4	8	5	17	2.0
4	8	6	14	5.0
4	8	6	15	2.0
4	8	6	16	6.0
4	8	6	17	5.0
4	8	7	14	11.0
4	8	7	15	6.0
4	8	7	16	2.0
4	8	7	17	1.0
4	8	8	15	6.0
4	8	8	16	7.0
4	8	8	17	2.0
4	8	8	19	1.0
4	8	9	16	1.0
4	8	9	17	1.0
4	9	3	16	7.0
4	9	4	16	3.0
4	9	4	17	4.0
4	9	5	15	10.0
4	9	5	17	6.0
4	9	5	18	2.0
4	9	6	15	2.0
4	9	6	16	1.0
4	9	6	17	6.0
4	9	6	18	7.0
4	9	6	19	8.0
4	9	6	20	1.0
4	9	7	17	9.0
4	9	7	18	2.0
4	9	7	19	3.0
4	9	8	17	5.0
4	9	8	19	7.0
4	9	9	19	4.0
4	9	9	20	1.0
4	10	3	16	4.0
4	10	3	18	1.0
4	10	3	19	1.0
4	10	4	16	1.0
4	10	4	17	9.0
4	10	4	18	6.0
4	10	4	20	1.0
4	10	5	16	4.0
4	10	5	17	10.0
4	10	5	18	4.0
4	10	5	20	4.0
4	10	5	21	1.0
4	10	6	16	1.0
4	10	6	17	3.0
4	10	6	18	9.0
4	10	6	19	10.0
4	10	6	20	2.0
4	10	6	21	1.0
4	10	6	23	1.0
4	10	7	17	1.0
4	10	7	18	2.0
4	10	7	19	3.0
4	10	7	20	1.0
4	10	7	21	2.0
4	10	7	24	1.0
4	10	8	18	1.0
4	10	8	19	2.0
4	10	8	21	4.0
4	10	9	19	2.0
4	10	9	20	1.0
4	11	3	18	1.0
4	11	3	19	3.0
4	11	3	21	1.0
4	11	3	22	1.0
4	11	4	20	7.0
4	11	5	18	1.0
4	11	5	19	1.0
4	11	5	21	1.0
4	11	5	22	1.0
4	11	5	23	2.0
4	11	6	19	9.0
4	11	6	20	3.0
4	11	6	21	1.0
4	11	6	22	2.0
4	11	6	23	5.0
4	11	6	24	2.0
4	11	7	18	1.0
4	11	7	19	1.0
4	11	7	20	1.0
4	11	7	21	1.0
4	11	7	22	3.0
4	11	7	23	1.0
4	11	7	24	1.0
4	11	8	21	2.0
4	11	8	22	1.0
4	11	9	21	1.0
4	11	9	22	1.0
4	12	2	20	1.0
4	12	2	21	1.0
4	12	2	22	3.0
4	12	2	24	1.0
4	12	4	21	2.0
4	12	4	22	1.0
4	12	5	20	1.0
4	12	5	21	4.0
4	12	5	22	1.0
4	12	5	23	2.0
4	12	5	24	1.0
4	12	5	25	1.0
4	12	6	20	1.0
4	12	6	22	7.0
4	12	6	23	3.0
4	12	6	24	8.0
4	12	6	25	4.0
4	12	6	27	1.0
4	12	7	22	3.0
4	12	7	26	4.0
4	12	8	24	3.0
4	12	8	25	2.0
4	12	8	26	1.0
4	13	2	23	1.0
4	13	2	24	1.0
4	13	3	22	1.0
4	13	3	24	1.0
4	13	4	21	1.0
4	13	4	24	1.0
4	13	4	25	1.0
4	13	4	26	6.0
4	13	5	22	1.0
4	13	5	23	1.0
4	13	5	24	3.0
4	13	5	26	7.0
4	13	5	27	1.0
4	13	6	23	3.0
4	13	6	24	4.0
4	13	6	25	4.0
4	13	6	26	2.0
4	13	6	28	1.0
4	13	7	23	1.0
4	13	7	24	2.0
4	13	7	25	3.0
4	13	7	27	1.0
4	13	7	30	1.0
4	13	9	24	1.0
4	14	2	22	2.0
4	14	2	25	1.0
4	14	2	26	1.0
4	14	2	27	1.0
4	14	3	22	1.0
4	14	3	25	1.0
4	14	3	26	2.0
4	14	4	24	2.0
4	14	4	27	1.0
4	14	5	26	2.0
4	14	5	27	2.0
4	14	6	25	7.0
4	14	6	26	3.0
4	14	7	26	1.0
4	14	7	29	2.0
4	14	7	31	1.0
4	15	2	25	1.0
4	15	2	29	1.0
4	15	3	25	1.0
4	15	3	26	6.0
4	15	3	27	2.0
4	15	3	31	2.0
4	15	4	25	1.0
4	15	4	26	1.0
4	15	4	27	3.0
4	15	4	29	2.0
4	15	4	30	1.0
4	15	5	29	1.0
4	15	6	26	3.0
4	15	6	27	2.0
4	15	6	28	3.0
4	15	6	32	1.0
4	15	7	32	2.0
4	16	3	27	1.0
4	16	3	31	1.0
4	16	3	32	2.0
4	16	4	27	1.0
4	16	4	28	1.0
4	16	4	29	2.0
4	16	4	30	3.0
4	16	4	31	1.0
4	16	5	35	1.0
4	16	5	36	2.0
4	16	6	30	1.0
4	16	6	35	1.0
4	16	7	30	1.0
4	16	7	34	1.0
4	16	7	35	1.0
4	16	8	32	1.0
4	16	8	35	1.0
4	17	2	27	1.0
4	17	3	29	1.0
4	17	3	30	1.0
4	17	4	30	1.0
4	17	4	36	1.0
4	17	5	35	1.0
4	17	5	36	2.0
4	17	5	37	1.0
4	17	6	30	1.0
4	17	6	33	1.0
4	17	6	36	1.0
4	17	6	37	1.0
4	17	6	41	1.0
4	17	7	35	2.0
4	18	2	29	1.0
4	18	2	30	1.0
4	18	2	34	2.0
4	18	3	29	2.0
4	18	4	32	1.0
4	18	4	40	1.0
4	18	5	34	1.0
4	18	5	37	1.0
4	18	5	38	1.0
4	18	6	33	2.0
4	18	6	34	1.0
4	18	7	36	4.0
4	19	2	31	2.0
4	19	2	32	1.0
4	19	2	34	2.0
4	19	2	35	1.0
4	19	3	32	1.0
4	19	3	36	1.0
4	19	4	35	1.0
4	19	4	40	1.0
4	19	5	36	1.0
4	19	6	34	1.0
4	19	6	37	1.0
4	19	6	40	1.0
4	19	7	41	1.0
4	20	2	31	1.0
4	20	2	36	2.0
4	20	3	33	1.0
4	20	3	37	1.0
4	20	4	44	1.0
4	20	5	37	3.0
4	20	5	38	1.0
4	20	6	36	1.0
4	20	6	38	2.0
4	21	2	37	4.0
4	21	2	38	1.0
4	21	3	36	1.0
4	22	2	38	1.0
4	22	3	42	1.0
4	22	4	42	2.0
4	22	4	46	1.0
4	23	2	42	1.0
4	23	2	45	1.0
4	23	3	39	1.0
4	23	4	42	2.0
4	23	4	43	1.0
4	23	5	48	2.0
4	23	7	45	1.0
4	24	2	40	1.0
4	24	3	43	1.0
4	24	4	42	1.0
4	24	4	43	2.0
4	24	5	42	1.0
4	24	6	46	2.0
4	25	3	40	1.0
4	25	3	44	4.0
4	25	3	45	1.0
4	25	4	45	1.0
4	25	4	49	1.0
4	26	2	47	1.0
4	26	3	47	1.0
4	27	2	48	1.0
4	28	2	48	1.0
4	28	3	49	1.0
5	6	8	11	2.0
5	6	8	12	8.0
5	6	9	11	28.0
5	6	9	12	21.0
5	6	9	13	1.0
5	6	10	11	27.0
5	6	10	12	6.0
5	6	11	12	1.0
5	7	7	14	1.0
5	7	8	13	6.0
5	7	8	14	1.0
5	7	8	15	3.0
5	7	9	12	7.0
5	7	9	13	7.0
5	7	9	14	33.0
5	7	10	12	3.0
5	7	10	13	8.0
5	7	10	14	7.0
5	7	10	15	3.0
5	7	11	14	1.0
5	8	4	15	1.0
5	8	6	14	1.0
5	8	7	13	1.0
5	8	7	14	11.0
5	8	7	15	5.0
5	8	8	14	11.0
5	8	8	15	13.0
5	8	8	16	1.0
5	8	8	17	2.0
5	8	9	14	7.0
5	8	9	15	5.0
5	8	9	16	5.0
5	8	9	17	3.0
5	8	10	14	5.0
5	8	10	15	3.0
5	8	10	16	2.0
5	8	11	17	1.0
5	9	5	15	2.0
5	9	5	16	1.0
5	9	6	15	3.0
5	9	6	16	8.0
5	9	6	17	3.0
5	9	7	14	1.0
5	9	7	15	1.0
5	9	7	16	12.0
5	9	7	17	5.0
5	9	8	15	1.0
5	9	8	16	5.0
5	9	8	17	10.0
5	9	8	18	3.0
5	9	8	19	1.0
5	9	9	17	11.0
5	9	9	18	1.0
5	9	9	19	3.0
5	9	10	17	3.0
5	10	5	17	2.0
5	10	6	16	6.0
5	10	6	17	9.0
5	10	6	18	14.0
5	10	6	19	3.0
5	10	7	16	1.0
5	10	7	17	2.0
5	10	7	18	9.0
5	10	7	19	5.0
5	10	8	16	1.0
5	10	8	17	2.0
5	10	8	18	5.0
5	10	8	19	9.0
5	10	8	20	2.0
5	10	8	21	2.0
5	10	8	22	1.0
5	10	9	17	1.0
5	10	9	18	1.0
5	10	9	19	3.0
5	10	9	20	1.0
5	10	9	21	5.0
5	10	9	22	1.0
5	11	5	21	2.0
5	11	6	17	1.0
5	11	6	18	2.0
5	11	6	19	14.0
5	11	6	20	3.0
5	11	7	19	6.0
5	11	7	21	2.0
5	11	7	22	1.0
5	11	8	19	8.0
5	11	8	20	2.0
5	11	8	21	3.0
5	11	8	22	3.0
5	11	9	20	4.0
5	11	9	21	6.0
5	11	9	22	9.0
5	12	3	19	1.0
5	12	3	20	3.0
5	12	3	21	1.0
5	12	4	23	1.0
5	12	5	21	1.0
5	12	5	22	1.0
5	12	5	23	4.0
5	12	5	24	1.0
5	12	6	20	16.0
5	12	6	21	3.0
5	12	6	23	1.0
5	12	6	24	2.0
5	12	6	25	1.0
5	12	7	20	2.0
5	12	7	22	3.0
5	12	7	23	2.0
5	12	7	24	3.0
5	12	8	20	1.0
5	12	8	21	2.0
5	12	8	22	5.0
5	12	8	26	4.0
5	12	9	22	2.0
5	12	9	23	3.0
5	12	9	24	2.0
5	12	9	26	2.0
5	13	3	21	1.0
5	13	4	23	1.0
5	13	4	24	2.0
5	13	5	22	1.0
5	13	5	23	2.0
5	13	5	24	5.0
5	13	5	25	1.0
5	13	5	26	1.0
5	13	6	20	1.0
5	13	6	21	2.0
5	13	6	23	1.0
5	13	6	24	3.0
5	13	6	25	4.0
5	13	7	22	1.0
5	13	7	23	6.0
5	13	7	24	2.0
5	13	7	25	6.0
5	13	7	26	5.0
5	13	7	27	2.0
5	13	8	23	3.0
5	13	8	24	1.0
5	13	8	25	2.0
5	13	8	26	1.0
5	13	8	27	1.0
5	13	8	29	1.0
5	13	9	22	1.0
5	13	9	24	1.0
5	13	9	25	4.0
5	13	9	27	1.0
5	14	2	25	1.0
5	14	3	22	1.0
5	14	3	25	1.0
5	14	4	24	1.0
5	14	4	25	3.0
5	14	4	26	1.0
5	14	5	22	3.0
5	14	5	24	1.0
5	14	5	26	3.0
5	14	6	23	1.0
5	14	6	24	5.0
5	14	6	25	5.0
5	14	6	26	1.0
5	14	7	26	3.0
5	14	7	27	6.0
5	14	7	28	1.0
5	14	8	25	7.0
5	14	8	27	2.0
5	14	8	31	1.0
5	15	2	25	1.0
5	15	2	26	1.0
5	15	3	25	1.0
5	15	4	27	4.0
5	15	4	29	1.0
5	15	4	30	1.0
5	15	5	24	3.0
5	15	5	26	1.0
5	15	5	27	2.0
5	15	5	28	2.0
5	15	6	25	1.0
5	15	6	27	1.0
5	15	6	28	1.0
5	15	6	32	1.0
5	15	7	27	1.0
5	15	8	30	1.0
5	16	3	28	1.0
5	16	3	29	1.0
5	16	4	29	1.0
5	16	5	26	1.0
5	16	5	27	2.0
5	16	5	28	1.0
5	16	5	32	1.0
5	16	6	28	2.0
5	16	6	29	1.0
5	16	6	30	2.0
5	16	6	34	1.0
5	16	7	33	1.0
5	16	7	36	1.0
5	16	8	29	2.0
5	16	8	32	2.0
5	17	2	28	2.0
5	17	2	29	1.0
5	17	3	27	1.0
5	17	3	29	1.0
5	17	4	30	4.0
5	17	4	33	1.0
5	17	5	32	3.0
5	17	5	34	1.0
5	17	6	29	1.0
5	17	6	30	2.0
5	17	6	31	3.0
5	17	6	32	1.0
5	17	6	33	1.0
5	17	6	36	1.0
5	17	7	31	1.0
5	17	7	33	1.0
5	17	7	36	2.0
5	17	8	33	1.0
5	18	2	31	1.0
5	18	3	27	1.0
5	18	3	30	1.0
5	18	3	36	1.0
5	18	4	28	1.0
5	18	4	32	1.0
5	18	5	33	2.0
5	18	5	34	1.0
5	18	6	30	1.0
5	18	6	34	1.0
5	18	7	32	4.0
5	18	7	33	1.0
5	18	7	35	1.0
5	18	8	33	1.0
5	19	2	31	1.0
5	19	2	32	1.0
5	19	3	30	1.0
5	19	3	35	1.0
5	19	3	36	2.0
5	19	4	40	1.0
5	19	5	32	1.0
5	19	5	33	1.0
5	19	5	34	2.0
5	19	5	39	2.0
5	19	6	34	3.0
5	19	6	38	1.0
5	19	7	34	1.0
5	19	8	37	1.0
5	20	2	31	1.0
5	20	2	32	1.0
5	20	2	34	2.0
5	20	2	37	1.0
5	20	2	38	1.0
5	20	3	32	2.0
5	20	3	33	1.0
5	20	5	38	1.0
5	20	5	39	1.0
5	20	5	40	1.0
5	20	6	38	1.0
5	21	2	34	3.0
5	21	2	36	1.0
5	21	2	38	2.0
5	21	3	37	1.0
5	21	4	35	1.0
5	21	4	36	2.0
5	21	4	37	1.0
5	21	4	41	1.0
5	21	4	42	2.0
5	21	5	34	1.0
5	21	5	36	1.0
5	21	5	39	1.0
5	21	5	42	1.0
5	21	5	43	5.0
5	21	6	40	1.0
5	21	7	43	1.0
5	22	2	34	1.0
5	22	2	35	1.0
5	22	2	36	1.0
5	22	2	37	1.0
5	22	3	36	2.0
5	22	3	41	1.0
5	22	4	42	4.0
5	22	5	42	1.0
5	22	6	48	1.0
5	22	8	41	1.0
5	23	2	35	1.0
5	23	2	44	1.0
5	23	2	46	1.0
5	23	4	39	1.0
5	23	4	41	1.0
5	23	4	42	1.0
5	23	4	48	3.0
5	23	5	41	2.0
5	23	5	42	2.0
5	23	5	44	1.0
5	23	6	48	3.0
5	24	2	40	2.0
5	24	2	46	1.0
5	24	3	47	1.0
5	24	4	41	1.0
5	24	4	49	2.0
5	24	5	42	1.0
5	24	5	43	1.0
5	25	2	40	1.0
5	25	3	46	1.0
5	25	4	42	1.0
5	25	4	43	1.0
5	25	5	49	1.0
5	26	3	46	1.0
5	26	3	47	2.0
5	26	4	44	1.0
5	26	4	48	1.0
5	26	5	44	1.0
5	27	2	46	1.0
5	28	2	49	1.0
5	30	2	48	1.0
6	7	9	13	4.0
6	7	10	13	10.0
6	7	10	14	3.0
6	7	10	15	1.0
6	7	11	12	6.0
6	7	11	13	6.0
6	7	11	14	1.0
6	7	11	15	1.0
6	8	8	13	1.0
6	8	8	14	2.0
6	8	8	16	1.0
6	8	9	13	7.0
6	8	9	14	15.0
6	8	9	16	1.0
6	8	9	17	1.0
6	8	10	13	11.0
6	8	10	14	22.0
6	8	10	15	6.0
6	8	10	17	1.0
6	8	11	13	4.0
6	8	11	14	2.0
6	8	11	15	11.0
6	8	11	16	5.0
6	9	8	15	2.0
6	9	8	16	5.0
6	9	9	16	5.0
6	9	9	17	3.0
6	9	9	18	2.0
6	9	10	15	2.0
6	9	10	16	9.0
6	9	10	17	5.0
6	9	10	18	2.0
6	9	10	19	1.0
6	9	11	15	3.0
6	9	11	16	2.0
6	9	11	17	3.0
6	9	11	18	3.0
6	9	12	17	1.0
6	10	6	16	1.0
6	10	6	18	2.0
6	10	8	15	1.0
6	10	8	16	5.0
6	10	8	17	2.0
6	10	8	18	4.0
6	10	8	19	3.0
6	10	9	16	3.0
6	10	9	17	1.0
6	10	9	18	13.0
6	10	9	19	7.0
6	10	10	17	8.0
6	10	10	18	1.0
6	10	10	19	3.0
6	10	11	17	3.0
6	10	11	18	1.0
6	10	11	19	1.0
6	10	11	20	1.0
6	11	6	19	1.0
6	11	7	17	1.0
6	11	7	18	1.0
6	11	7	19	11.0
6	11	7	20	4.0
6	11	8	19	18.0
6	11	8	20	1.0
6	11	9	19	18.0
6	11	9	20	9.0
6	11	10	18	2.0
6	11	10	19	4.0
6	11	10	20	2.0
6	11	10	21	6.0
6	11	10	22	1.0
6	11	10	23	1.0
6	11	11	20	1.0
6	12	6	20	1.0
6	12	6	21	1.0
6	12	7	20	10.0
6	12	7	21	2.0
6	12	7	22	4.0
6	12	8	19	1.0
6	12	8	20	3.0
6	12	8	21	7.0
6	12	8	22	1.0
6	12	8	23	5.0
6	12	9	21	5.0
6	12	9	22	23.0
6	12	9	23	10.0
6	12	10	20	1.0
6	12	10	21	5.0
6	12	10	22	3.0
6	12	10	23	2.0
6	12	10	24	1.0
6	13	5	23	1.0
6	13	6	20	1.0
6	13	6	21	1.0
6	13	6	23	1.0
6	13	7	21	1.0
6	13	7	22	3.0
6	13	7	23	3.0
6	13	7	24	1.0
6	13	8	20	3.0
6	13	8	21	7.0
6	13	8	22	1.0
6	13	8	23	3.0
6	13	8	25	4.0
6	13	9	21	1.0
6	13	9	22	5.0
6	13	9	23	13.0
6	13	9	24	3.0
6	13	10	23	2.0
6	13	10	24	3.0
6	13	10	26	1.0
6	13	11	26	1.0
6	14	3	22	1.0
6	14	5	21	1.0
6	14	5	23	1.0
6	14	5	25	1.0
6	14	5	26	2.0
6	14	5	27	1.0
6	14	6	24	2.0
6	14	6	27	1.0
6	14	7	24	4.0
6	14	7	27	1.0
6	14	8	24	3.0
6	14	8	25	3.0
6	14	9	24	2.0
6	14	9	29	1.0
6	14	10	24	1.0
6	14	10	27	1.0
6	14	10	28	2.0
6	14	11	26	1.0
6	15	4	24	4.0
6	15	4	26	1.0
6	15	5	24	1.0
6	15	5	25	1.0
6	15	6	27	1.0
6	15	7	28	3.0
6	15	8	25	2.0
6	15	8	26	1.0
6	15	8	28	2.0
6	15	8	30	2.0
6	15	9	26	1.0
6	15	9	29	1.0
6	15	9	30	2.0
6	15	10	29	1.0
6	15	10	30	1.0
6	15	10	31	1.0
6	16	3	22	1.0
6	16	3	26	1.0
6	16	3	27	1.0
6	16	3	28	1.0
6	16	4	24	2.0
6	16	4	27	1.0
6	16	4	28	2.0
6	16	5	25	1.0
6	16	5	29	1.0
6	16	6	27	1.0
6	16	6	29	1.0
6	16	6	30	2.0
6	16	6	31	3.0
6	16	7	25	1.0
6	16	7	26	3.0
6	16	7	31	1.0
6	16	7	32	1.0
6	16	8	29	6.0
6	16	9	32	1.0
6	17	2	27	2.0
6	17	2	28	1.0
6	17	4	29	1.0
6	17	4	30	1.0
6	17	5	25	1.0
6	17	5	27	4.0
6	17	5	30	1.0
